topology_id	topology_num	topology
2166	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Solanum_lycopersicum),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda);
2167	1	((((((Medicago_truncatula,Vitis_vinifera),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2168	1	((((((Medicago_truncatula,Glycine_max),((Medicago_truncatula,Glycine_max),Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2169	1	((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),((Glycine_max,Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2170	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2171	1	(((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Vitis_vinifera)),Oryza_sativa_L.Nipponbare);
2172	1	(((((((Medicago_truncatula,((Glycine_max,Oryza_sativa_L.Nipponbare),Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Vitis_vinifera),Vitis_vinifera),Amborella_trichopoda);
2173	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2174	1	(((((Medicago_truncatula,Glycine_max),Glycine_max),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),(Glycine_max,(Vitis_vinifera,Solanum_lycopersicum))),Amborella_trichopoda);
2175	1	(((((Medicago_truncatula,Amborella_trichopoda),Glycine_max),(Medicago_truncatula,Glycine_max)),((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana)),(Solanum_lycopersicum,Amborella_trichopoda));
2176	1	((((((Medicago_truncatula,Glycine_max),Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2177	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Medicago_truncatula),Solanum_lycopersicum),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda);
2178	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),Vitis_vinifera),Vitis_vinifera),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare);
2179	1	(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),Vitis_vinifera));
2180	1	((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Arabidopsis_thaliana)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2181	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),Arabidopsis_thaliana),Amborella_trichopoda);
2182	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),(Arabidopsis_thaliana,Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2183	1	((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2184	1	(((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2185	1	((((((((Medicago_truncatula,Solanum_lycopersicum),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Glycine_max),Amborella_trichopoda),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
2186	1	(((((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2187	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2188	1	(((((Medicago_truncatula,Glycine_max),(((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Arabidopsis_thaliana),Amborella_trichopoda);
2189	1	(((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),((Glycine_max,Arabidopsis_thaliana),Amborella_trichopoda));
2190	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda);
2191	1	((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),(Arabidopsis_thaliana,(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare))),Amborella_trichopoda);
2192	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,(Vitis_vinifera,Solanum_lycopersicum))),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2193	1	(((((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2194	1	(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(((Medicago_truncatula,Vitis_vinifera),Arabidopsis_thaliana),Solanum_lycopersicum)),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
2195	1	(((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),Solanum_lycopersicum),((Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare),Arabidopsis_thaliana)),Vitis_vinifera),Amborella_trichopoda);
2196	1	((((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),(Vitis_vinifera,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
2197	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum)),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
2198	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2199	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),(Vitis_vinifera,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2200	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),(Vitis_vinifera,Solanum_lycopersicum)),Vitis_vinifera),Amborella_trichopoda);
2201	1	((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2202	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),Glycine_max),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2203	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,(Medicago_truncatula,Glycine_max))),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2204	1	((((((Medicago_truncatula,Glycine_max),Glycine_max),(Medicago_truncatula,Glycine_max)),((Vitis_vinifera,Oryza_sativa_L.Nipponbare),Solanum_lycopersicum)),Arabidopsis_thaliana),Amborella_trichopoda);
2205	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Vitis_vinifera),Amborella_trichopoda);
2206	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2207	1	((((Medicago_truncatula,Vitis_vinifera),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Amborella_trichopoda);
2208	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2209	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),((Glycine_max,Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare);
2210	1	((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Medicago_truncatula,Glycine_max)),((Vitis_vinifera,Oryza_sativa_L.Nipponbare),Vitis_vinifera)),Solanum_lycopersicum),Amborella_trichopoda);
2211	1	((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Amborella_trichopoda);
2212	1	(((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2213	1	(((((Medicago_truncatula,Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera)),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2214	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),(Glycine_max,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
2215	1	(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2216	1	(((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera)),Amborella_trichopoda);
2217	1	(((((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),Glycine_max),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2218	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2219	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),(Vitis_vinifera,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2220	1	((((((Medicago_truncatula,Arabidopsis_thaliana),(Glycine_max,Solanum_lycopersicum)),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,Oryza_sativa_L.Nipponbare)),Solanum_lycopersicum),Amborella_trichopoda);
2221	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda);
2222	1	((((((Medicago_truncatula,Glycine_max),Oryza_sativa_L.Nipponbare),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Solanum_lycopersicum),Arabidopsis_thaliana),Amborella_trichopoda);
2223	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2224	1	((((((Medicago_truncatula,Glycine_max),Glycine_max),Oryza_sativa_L.Nipponbare),(Vitis_vinifera,Solanum_lycopersicum)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),Amborella_trichopoda);
2225	1	(((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare))),Amborella_trichopoda);
2226	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),(Glycine_max,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2227	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,(Arabidopsis_thaliana,Solanum_lycopersicum))),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2228	1	(((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),((Glycine_max,Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum))),Amborella_trichopoda);
2229	1	((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare)),Vitis_vinifera),Amborella_trichopoda);
2230	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),((Arabidopsis_thaliana,Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2231	1	((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(Arabidopsis_thaliana,(Vitis_vinifera,Oryza_sativa_L.Nipponbare)))),Amborella_trichopoda);
2232	1	((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2233	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
2234	1	(((((Medicago_truncatula,Glycine_max),Medicago_truncatula),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),(Arabidopsis_thaliana,(Vitis_vinifera,Oryza_sativa_L.Nipponbare))),Amborella_trichopoda);
2235	1	(((((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Glycine_max),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana)),Amborella_trichopoda);
2236	1	(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),((Glycine_max,Vitis_vinifera),Vitis_vinifera)),(Glycine_max,(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare);
2237	1	((((Medicago_truncatula,((((Glycine_max,Solanum_lycopersicum),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana)),Glycine_max),Glycine_max),Oryza_sativa_L.Nipponbare);
2238	1	(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Arabidopsis_thaliana);
2239	1	((((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Solanum_lycopersicum),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Arabidopsis_thaliana),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare);
2240	1	(((Medicago_truncatula,Glycine_max),((((Arabidopsis_thaliana,(Vitis_vinifera,Oryza_sativa_L.Nipponbare)),Solanum_lycopersicum),Solanum_lycopersicum),Vitis_vinifera)),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare));
2241	1	(((((Medicago_truncatula,(Arabidopsis_thaliana,Solanum_lycopersicum)),Glycine_max),Glycine_max),Oryza_sativa_L.Nipponbare),((Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare));
2242	1	((((Medicago_truncatula,(((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana)),Glycine_max),Glycine_max),Oryza_sativa_L.Nipponbare);
2243	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),(Arabidopsis_thaliana,Solanum_lycopersicum)),Amborella_trichopoda);
2244	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,Oryza_sativa_L.Nipponbare)),Vitis_vinifera),Arabidopsis_thaliana),Solanum_lycopersicum),Amborella_trichopoda);
2245	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Vitis_vinifera),Amborella_trichopoda),(Solanum_lycopersicum,Amborella_trichopoda));
2246	1	(((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),((Medicago_truncatula,Glycine_max),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2247	1	((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),Vitis_vinifera),Amborella_trichopoda);
2248	1	(((((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Arabidopsis_thaliana),Amborella_trichopoda);
2249	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
2250	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Amborella_trichopoda),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
2251	1	((((((Medicago_truncatula,Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Arabidopsis_thaliana)),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda);
2252	1	(((((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),((Medicago_truncatula,Glycine_max),Solanum_lycopersicum)),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2253	1	(((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),(((Glycine_max,Oryza_sativa_L.Nipponbare),Solanum_lycopersicum),Vitis_vinifera)),Amborella_trichopoda);
2254	1	(((((((Medicago_truncatula,Glycine_max),Oryza_sativa_L.Nipponbare),Arabidopsis_thaliana),(Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum))),Glycine_max),Solanum_lycopersicum),Amborella_trichopoda);
2255	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum))),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda);
2256	1	(((Medicago_truncatula,(((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2257	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,(Glycine_max,Arabidopsis_thaliana))),((Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare),Solanum_lycopersicum)),Vitis_vinifera),Amborella_trichopoda);
2258	1	(((((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Vitis_vinifera),Arabidopsis_thaliana),Vitis_vinifera),Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda);
2259	1	((((Medicago_truncatula,Solanum_lycopersicum),(Solanum_lycopersicum,Amborella_trichopoda)),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana));
2260	1	((((((Medicago_truncatula,(Arabidopsis_thaliana,(Vitis_vinifera,Solanum_lycopersicum))),Medicago_truncatula),(Glycine_max,Oryza_sativa_L.Nipponbare)),Glycine_max),Glycine_max),Amborella_trichopoda);
2261	1	((((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Vitis_vinifera),(Medicago_truncatula,Glycine_max)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
2262	1	((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),(Vitis_vinifera,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
2263	1	(((((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Amborella_trichopoda);
2264	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,Vitis_vinifera)),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Vitis_vinifera),Amborella_trichopoda);
2265	1	((((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Glycine_max,Vitis_vinifera)),Vitis_vinifera),Solanum_lycopersicum),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
