Topology_ID	Topology_num	Topology	Tree_IDs
988	2	((AMB,((((ARA,LIR),CHL),ORY),NYM)),GIN);	OG_104097_10_T1_7,OG_105396_8_T1_7
989	2	(((AMB,(((ARA,CHL),LIR),ORY)),NYM),GIN);	OG_104104_10_T1_7,OG_107046_7_T1_7
990	2	(AMB,(((ARA,NYM),(CER,ORY)),(CHL,LIR)));	OG_104133_10_T1_7,OG_105532_8_T1_7
991	2	(AMB,((((ARA,ORY),CHL),(CER,NYM)),LIR));	OG_104180_10_T1_7,OG_105890_8_T1_7
992	2	(AMB,(((((ARA,NYM),CER),CHL),LIR),ORY));	OG_104187_10_T1_7,OG_106750_7_T1_7
993	2	(AMB,((ARA,(((CER,CHL),ORY),LIR)),NYM));	OG_104190_10_T1_7,OG_107687_6_T1_7
994	2	((((AMB,NYM),(CER,(LIR,ORY))),ARA),GIN);	OG_104197_10_T1_7,OG_107913_6_T1_7
995	2	((AMB,((((ARA,LIR),CER),CHL),NYM)),GIN);	OG_104332_9_T1_7,OG_106634_7_T1_7
996	2	(AMB,((((ARA,CER),NYM),(CHL,ORY)),LIR));	OG_104477_9_T1_7,OG_105554_8_T1_7
997	2	(((((AMB,ARA),(NYM,ORY)),LIR),CER),GIN);	OG_104482_9_T1_7,OG_104779_9_T1_7
998	2	(((((AMB,(ARA,CER)),NYM),LIR),ORY),GIN);	OG_104495_9_T1_7,OG_104530_9_T1_7
999	2	(AMB,((((ARA,ORY),CHL),LIR),(CER,NYM)));	OG_104532_9_T1_7,OG_107853_6_T1_7
1000	2	(((AMB,(((ARA,CHL),LIR),CER)),NYM),GIN);	OG_104624_9_T1_7,OG_108121_6_T1_7
1001	2	(((AMB,(ARA,((CER,LIR),ORY))),NYM),GIN);	OG_104675_9_T1_7,OG_106787_7_T1_7
1002	2	(AMB,(((ARA,NYM),((CER,CHL),LIR)),ORY));	OG_104685_9_T1_7,OG_106794_7_T1_7
1003	2	(AMB,((((ARA,ORY),CHL),(CER,LIR)),NYM));	OG_104771_9_T1_7,OG_106418_7_T1_7
1004	2	((AMB,((((ARA,ORY),NYM),CER),LIR)),GIN);	OG_104781_9_T1_7,OG_108135_6_T1_7
1005	2	(((((AMB,ORY),NYM),(CER,LIR)),ARA),GIN);	OG_104783_9_T1_7,OG_105716_8_T1_7
1006	2	(AMB,(((ARA,(NYM,ORY)),(CHL,LIR)),CER));	OG_104812_9_T1_7,OG_108023_6_T1_7
1007	2	(AMB,((((ARA,ORY),(CHL,NYM)),LIR),CER));	OG_104899_9_T1_7,OG_105388_8_T1_7
1008	2	((AMB,(((ARA,(LIR,ORY)),CER),NYM)),GIN);	OG_104947_9_T1_7,OG_105802_8_T1_7
1009	2	(AMB,(((ARA,(CHL,LIR)),(CER,ORY)),NYM));	OG_105226_8_T1_7,OG_106560_7_T1_7
1010	2	((AMB,((ARA,(LIR,(NYM,ORY))),CER)),GIN);	OG_105232_8_T1_7,OG_106915_7_T1_7
1011	2	((AMB,(((ARA,NYM),(CER,LIR)),ORY)),GIN);	OG_105283_8_T1_7,OG_105930_8_T1_7
1012	2	((AMB,(ARA,(CER,((CHL,ORY),LIR)))),GIN);	OG_105288_8_T1_7,OG_105938_8_T1_7
1013	2	((AMB,((ARA,(CHL,(LIR,ORY))),CER)),GIN);	OG_105294_8_T1_7,OG_106358_7_T1_7
1014	2	((AMB,((ARA,NYM),((CHL,ORY),LIR))),GIN);	OG_105365_8_T1_7,OG_107608_6_T1_7
1015	2	(AMB,((((ARA,(LIR,ORY)),CHL),CER),NYM));	OG_105418_8_T1_7,OG_105539_8_T1_7
1016	2	((AMB,((ARA,((LIR,ORY),NYM)),CER)),GIN);	OG_105488_8_T1_7,OG_106749_7_T1_7
1017	2	(((((AMB,(ARA,CER)),LIR),CHL),NYM),GIN);	OG_105497_8_T1_7,OG_108189_6_T1_7
1018	2	(AMB,((((ARA,(NYM,ORY)),CHL),LIR),CER));	OG_105547_8_T1_7,OG_106332_7_T1_7
1019	2	(AMB,(((ARA,(LIR,ORY)),CHL),(CER,NYM)));	OG_105831_8_T1_7,OG_107797_6_T1_7
1020	2	(AMB,((ARA,NYM),(CER,((CHL,ORY),LIR))));	OG_105862_8_T1_7,OG_106764_7_T1_7
1021	2	(AMB,((ARA,CER),(((CHL,LIR),ORY),NYM)));	OG_105904_8_T1_7,OG_108106_6_T1_7
1022	2	((AMB,(((ARA,(CHL,LIR)),NYM),ORY)),GIN);	OG_105969_8_T1_7,OG_106717_7_T1_7
1023	2	(((AMB,(((ARA,LIR),CHL),CER)),NYM),GIN);	OG_106256_7_T1_7,OG_106426_7_T1_7
1024	2	(AMB,((((ARA,ORY),NYM),(CER,CHL)),LIR));	OG_106456_7_T1_7,OG_107456_6_T1_7
1025	2	(((((AMB,(NYM,ORY)),LIR),CHL),ARA),GIN);	OG_106760_7_T1_7,OG_107940_6_T1_7
1026	2	(AMB,(((ARA,(NYM,ORY)),(CER,CHL)),LIR));	OG_106824_7_T1_7,OG_108060_6_T1_7
1027	2	(AMB,(((((ARA,LIR),CHL),ORY),CER),NYM));	OG_107504_6_T1_7,OG_107562_6_T1_7
1028	2	(((AMB,NYM),(CHL,LIR)),(ARA,ORY));	OG_100003_179_T6_6,OG_100334_34_T3_6
1029	2	((((AMB,NYM),CER),(CHL,LIR)),ORY);	OG_100005_158_T11_6,OG_100005_158_T9_6
1030	2	(((AMB,NYM),(ARA,(CHL,LIR))),ORY);	OG_100011_117_T8_6,OG_100014_110_T4_6
1031	2	((AMB,((CER,LIR),(NYM,ORY))),GIN);	OG_100017_99_T3_6,OG_108163_6_T1_6
1032	2	((((AMB,CHL),(ARA,ORY)),NYM),GIN);	OG_100017_99_T5_6,OG_104751_9_T1_6
1033	2	((AMB,NYM),(((ARA,CER),ORY),LIR));	OG_100018_100_T3_6,OG_100018_100_T5_6
1034	2	(((AMB,(CHL,LIR)),(ARA,ORY)),NYM);	OG_100018_100_T6_6,OG_100553_27_T1_6
1035	2	(((AMB,((ARA,CHL),LIR)),NYM),ORY);	OG_100019_100_T4_6,OG_100019_100_T5_6
1036	2	(((AMB,NYM),((CER,LIR),ORY)),ARA);	OG_100043_78_T5_6,OG_101007_21_T2_6
1037	2	(((((ARA,ORY),LIR),CER),NYM),GIN);	OG_100048_73_T3_6,OG_100524_28_T1_6
1038	2	(((AMB,((CHL,LIR),NYM)),ORY),GIN);	OG_100070_66_T2_6,OG_101209_19_T1_6
1039	2	(AMB,(ARA,(CER,(CHL,(LIR,ORY)))));	OG_100073_66_T7_6,OG_104430_9_T1_6
1040	2	(((AMB,((CHL,LIR),NYM)),ARA),GIN);	OG_100075_66_T2_6,OG_101913_15_T1_6
1041	2	(AMB,((CER,(CHL,LIR)),(NYM,ORY)));	OG_100083_64_T4_6,OG_102751_12_T1_6
1042	2	((AMB,((CER,CHL),(LIR,ORY))),GIN);	OG_100118_57_T1_6,OG_100736_24_T1_6
1043	2	((ARA,((CER,(CHL,LIR)),NYM)),ORY);	OG_100147_51_T3_6,OG_100636_26_T1_6
1044	2	(((AMB,NYM),(CER,LIR)),(ARA,ORY));	OG_100230_40_T2_6,OG_101212_19_T1_6
1045	2	((AMB,(ARA,(CER,(CHL,LIR)))),NYM);	OG_100243_39_T2_6,OG_100507_29_T1_6
1046	2	(((AMB,((ARA,CER),CHL)),NYM),GIN);	OG_100268_38_T2_6,OG_105990_8_T1_6
1047	2	((AMB,(((ARA,LIR),CHL),CER)),GIN);	OG_100309_35_T2_6,OG_102163_14_T1_6
1048	2	(((((AMB,NYM),CHL),LIR),CER),ARA);	OG_100330_34_T2_6,OG_101017_21_T2_6
1049	2	(AMB,((ARA,((CER,CHL),LIR)),ORY));	OG_100375_32_T2_6,OG_108183_6_T1_6
1050	2	((AMB,(((ARA,NYM),CER),LIR)),GIN);	OG_100424_31_T3_6,OG_109130_5_T1_6
1051	2	((AMB,(CHL,(LIR,(NYM,ORY)))),GIN);	OG_100504_29_T1_6,OG_106329_7_T1_6
1052	2	(((AMB,NYM),((CHL,LIR),ORY)),GIN);	OG_100531_28_T3_6,OG_106299_7_T1_6
1053	2	((AMB,(ARA,(LIR,(NYM,ORY)))),GIN);	OG_100536_28_T1_6,OG_107536_6_T1_6
1054	2	(((AMB,(CER,LIR)),(NYM,ORY)),GIN);	OG_100545_28_T2_6,OG_108593_5_T1_6
1055	2	(AMB,((((CER,ORY),LIR),CHL),NYM));	OG_100674_25_T2_6,OG_102828_12_T1_6
1056	2	(AMB,(((ARA,LIR),(CHL,ORY)),NYM));	OG_100687_25_T2_6,OG_104102_10_T1_6
1057	2	(((AMB,((CER,CHL),LIR)),ARA),GIN);	OG_100724_24_T1_6,OG_108848_5_T1_6
1058	2	(AMB,(((ARA,NYM),(CHL,LIR)),CER));	OG_100783_23_T1_6,OG_108154_6_T1_6
1059	2	((((AMB,(CHL,LIR)),CER),NYM),GIN);	OG_100887_22_T1_6,OG_101419_18_T1_6
1060	2	(AMB,((CER,((CHL,LIR),ORY)),NYM));	OG_100892_22_T1_6,OG_108878_5_T1_6
1061	2	((((AMB,NYM),(CHL,LIR)),ORY),GIN);	OG_100930_22_T2_6,OG_102318_14_T1_6
1062	2	(((((ARA,CER),CHL),LIR),NYM),GIN);	OG_101018_21_T1_6,OG_104110_10_T1_6
1063	2	((((AMB,(NYM,ORY)),LIR),ARA),GIN);	OG_101105_20_T1_6,OG_103089_12_T1_6
1064	2	((AMB,(((ARA,ORY),CER),NYM)),GIN);	OG_101177_19_T1_6,OG_101840_15_T1_6
1065	2	((((ARA,(CHL,ORY)),NYM),CER),GIN);	OG_101184_19_T1_6,OG_101538_17_T1_6
1066	2	((AMB,((ARA,(CHL,ORY)),NYM)),GIN);	OG_101205_19_T1_6,OG_107347_6_T1_6
1067	2	((((AMB,NYM),LIR),(ARA,CER)),GIN);	OG_101265_19_T1_6,OG_108152_6_T1_6
1068	2	((AMB,((ARA,ORY),(CER,NYM))),GIN);	OG_101296_18_T1_6,OG_105670_8_T1_6
1069	2	((AMB,(((CER,ORY),LIR),NYM)),GIN);	OG_101305_18_T1_6,OG_106796_7_T1_6
1070	2	((((AMB,(CHL,LIR)),ARA),NYM),GIN);	OG_101319_18_T1_6,OG_101641_16_T1_6
1071	2	((AMB,(((ARA,CHL),LIR),ORY)),GIN);	OG_101381_18_T1_6,OG_104016_10_T1_6
1072	2	(((AMB,(CHL,LIR)),(ARA,ORY)),GIN);	OG_101517_17_T1_6,OG_101540_17_T1_6
1073	2	(((AMB,((CER,LIR),CHL)),NYM),GIN);	OG_101541_17_T1_6,OG_102232_14_T1_6
1074	2	(((((AMB,ORY),LIR),NYM),ARA),GIN);	OG_101546_17_T1_6,OG_107471_6_T1_6
1075	2	((AMB,((ARA,(CER,ORY)),NYM)),GIN);	OG_101656_16_T1_6,OG_103624_11_T1_6
1076	2	(((ARA,NYM),((CER,LIR),CHL)),GIN);	OG_101658_16_T1_6,OG_105080_9_T1_6
1077	2	((AMB,(((CER,CHL),ORY),NYM)),GIN);	OG_101693_16_T1_6,OG_101965_15_T1_6
1078	2	((AMB,(ARA,((LIR,ORY),NYM))),GIN);	OG_101720_16_T1_6,OG_103831_10_T1_6
1079	2	((AMB,((ARA,(CHL,LIR)),CER)),GIN);	OG_101907_15_T1_6,OG_106899_7_T1_6
1080	2	(AMB,((((ARA,CER),ORY),CHL),NYM));	OG_101926_15_T1_6,OG_107450_6_T1_6
1081	2	((((ARA,CHL),LIR),(CER,ORY)),NYM);	OG_101927_15_T1_6,OG_107384_6_T1_6
1082	2	(((AMB,ARA),((LIR,ORY),NYM)),GIN);	OG_101991_15_T1_6,OG_103707_10_T1_6
1083	2	(AMB,((ARA,(CER,NYM)),(CHL,LIR)));	OG_102061_14_T1_6,OG_104552_9_T1_6
1084	2	((((AMB,CHL),LIR),(NYM,ORY)),GIN);	OG_102092_14_T1_6,OG_108148_6_T1_6
1085	2	(AMB,(((ARA,ORY),CER),(LIR,NYM)));	OG_102316_14_T1_6,OG_109096_5_T1_6
1086	2	((AMB,(((ARA,ORY),NYM),CHL)),GIN);	OG_102446_13_T1_6,OG_106862_7_T1_6
1087	2	(AMB,(((ARA,ORY),(CER,LIR)),CHL));	OG_102584_13_T1_6,OG_108950_5_T1_6
1088	2	(AMB,(((ARA,CER),CHL),(LIR,ORY)));	OG_102821_12_T1_6,OG_103959_10_T1_6
1089	2	(AMB,((ARA,NYM),((CER,ORY),CHL)));	OG_103019_12_T1_6,OG_107376_6_T1_6
1090	2	(AMB,(((ARA,CER),CHL),(NYM,ORY)));	OG_103066_12_T1_6,OG_105742_8_T1_6
1091	2	(AMB,(((CER,LIR),CHL),(NYM,ORY)));	OG_103177_11_T1_6,OG_107329_6_T1_6
1092	2	(AMB,((((ARA,CHL),CER),LIR),ORY));	OG_103267_11_T1_6,OG_106164_7_T1_6
1093	2	((AMB,((ARA,(CER,CHL)),NYM)),GIN);	OG_103287_11_T1_6,OG_108870_5_T1_6
1094	2	(AMB,(((ARA,(CHL,LIR)),ORY),CER));	OG_103291_11_T1_6,OG_109174_5_T1_6
1095	2	(AMB,(ARA,(((CHL,ORY),LIR),NYM)));	OG_103354_11_T1_6,OG_105361_8_T1_6
1096	2	(((((AMB,ORY),LIR),ARA),NYM),GIN);	OG_103426_11_T1_6,OG_106687_7_T1_6
1097	2	((AMB,((ARA,CER),(LIR,NYM))),GIN);	OG_103449_11_T1_6,OG_106968_7_T1_6
1098	2	(AMB,(((ARA,CHL),LIR),(CER,ORY)));	OG_103487_11_T1_6,OG_103697_10_T1_6
1099	2	((((ARA,CER),CHL),(LIR,ORY)),NYM);	OG_103500_11_T1_6,OG_107076_7_T1_6
1100	2	(AMB,((ARA,((CER,LIR),ORY)),NYM));	OG_103528_11_T1_6,OG_108524_5_T1_6
1101	2	(AMB,(ARA,(CHL,(LIR,(NYM,ORY)))));	OG_103556_11_T1_6,OG_106972_7_T1_6
1102	2	((((ARA,ORY),(CER,LIR)),NYM),GIN);	OG_103609_11_T1_6,OG_108225_6_T1_6
1103	2	(AMB,(((ARA,(CER,LIR)),NYM),ORY));	OG_103614_11_T1_6,OG_107039_7_T1_6
1104	2	(((ARA,((CER,CHL),LIR)),ORY),NYM);	OG_103633_11_T1_6,OG_108273_6_T1_6
1105	2	(((ARA,(CER,(CHL,LIR))),ORY),NYM);	OG_103634_11_T1_6,OG_106517_7_T1_6
1106	2	(AMB,((((ARA,NYM),LIR),CHL),ORY));	OG_103723_10_T1_6,OG_108820_5_T1_6
1107	2	((((ARA,NYM),(CHL,LIR)),CER),GIN);	OG_103736_10_T1_6,OG_108281_6_T1_6
1108	2	(AMB,((ARA,(CER,CHL)),(NYM,ORY)));	OG_103754_10_T1_6,OG_106286_7_T1_6
1109	2	((((ARA,(NYM,ORY)),LIR),CHL),GIN);	OG_103760_10_T1_6,OG_109432_5_T1_6
1110	2	(((AMB,((ARA,ORY),CHL)),NYM),GIN);	OG_103784_10_T1_6,OG_104594_9_T1_6
1111	2	(AMB,(ARA,((CHL,(NYM,ORY)),LIR)));	OG_103886_10_T1_6,OG_107811_6_T1_6
1112	2	(((((ARA,CER),LIR),CHL),ORY),NYM);	OG_104077_10_T1_6,OG_108243_6_T1_6
1113	2	(((((AMB,NYM),CHL),LIR),ARA),GIN);	OG_104090_10_T1_6,OG_105421_8_T1_6
1114	2	(AMB,((((ARA,NYM),ORY),LIR),CER));	OG_104176_10_T1_6,OG_106207_7_T1_6
1115	2	((AMB,(((ARA,CER),CHL),LIR)),GIN);	OG_104183_10_T1_6,OG_107610_6_T1_6
1116	2	(AMB,(ARA,(((CER,NYM),CHL),LIR)));	OG_104452_9_T1_6,OG_108676_5_T1_6
1117	2	(((AMB,NYM),((ARA,LIR),ORY)),GIN);	OG_104499_9_T1_6,OG_108856_5_T1_6
1118	2	(AMB,(ARA,((CER,LIR),(NYM,ORY))));	OG_104681_9_T1_6,OG_109075_5_T1_6
1119	2	(AMB,((((ARA,NYM),CER),LIR),CHL));	OG_104865_9_T1_6,OG_109159_5_T1_6
1120	2	(AMB,((((ARA,CHL),LIR),NYM),ORY));	OG_104912_9_T1_6,OG_105246_8_T1_6
1121	2	(AMB,(((ARA,LIR),(CHL,ORY)),CER));	OG_104995_9_T1_6,OG_105027_9_T1_6
1122	2	((AMB,(((ARA,ORY),NYM),LIR)),GIN);	OG_105016_9_T1_6,OG_105538_8_T1_6
1123	2	(((ARA,((CER,LIR),CHL)),ORY),NYM);	OG_105066_9_T1_6,OG_105437_8_T1_6
1124	2	(((((ARA,CER),CHL),LIR),ORY),GIN);	OG_105077_9_T1_6,OG_109501_5_T1_6
1125	2	(AMB,((((ARA,CER),ORY),CHL),LIR));	OG_105260_8_T1_6,OG_107831_6_T1_6
1126	2	((AMB,((ARA,(NYM,ORY)),LIR)),GIN);	OG_105400_8_T1_6,OG_107290_6_T1_6
1127	2	(AMB,(ARA,(((CER,LIR),CHL),NYM)));	OG_105887_8_T1_6,OG_108697_5_T1_6
1128	2	((AMB,((ARA,(CER,CHL)),LIR)),GIN);	OG_106184_7_T1_6,OG_106751_7_T1_6
1129	2	(AMB,((ARA,ORY),((CER,CHL),NYM)));	OG_106214_7_T1_6,OG_107429_6_T1_6
1130	2	((((ARA,LIR),(CER,CHL)),ORY),NYM);	OG_106246_7_T1_6,OG_109450_5_T1_6
1131	2	(((AMB,(CHL,(LIR,ORY))),NYM),GIN);	OG_106958_7_T1_6,OG_108165_6_T1_6
1132	2	(((AMB,(CER,(LIR,ORY))),ARA),GIN);	OG_106967_7_T1_6,OG_107446_6_T1_6
1133	2	((((ARA,(CER,CHL)),LIR),ORY),NYM);	OG_107062_7_T1_6,OG_107399_6_T1_6
1134	2	(AMB,(((ARA,(LIR,NYM)),CHL),CER));	OG_107275_6_T1_6,OG_107989_6_T1_6
1135	2	(AMB,((((ARA,NYM),ORY),LIR),CHL));	OG_107518_6_T1_6,OG_108683_5_T1_6
1136	2	(AMB,(ARA,(CER,((CHL,ORY),LIR))));	OG_107715_6_T1_6,OG_108827_5_T1_6
1137	2	(((AMB,NYM),(ARA,LIR)),GIN);	OG_100004_175_T6_5,OG_100669_25_T2_5
1138	2	(((AMB,ARA),(CER,LIR)),NYM);	OG_100011_117_T10_5,OG_100011_117_T9_5
1139	2	(((AMB,(ARA,LIR)),NYM),ORY);	OG_100022_97_T3_5,OG_100022_97_T4_5
1140	2	(AMB,((ARA,ORY),(CER,CHL)));	OG_100047_75_T4_5,OG_108907_5_T1_5
1141	2	((AMB,((CER,CHL),LIR)),GIN);	OG_100090_63_T3_5,OG_105614_8_T1_5
1142	2	((((ARA,LIR),ORY),NYM),GIN);	OG_100098_62_T4_5,OG_100098_62_T5_5
1143	2	((AMB,NYM),((CHL,LIR),ORY));	OG_100107_59_T5_5,OG_100989_21_T2_5
1144	2	(((AMB,NYM),CER),(ARA,ORY));	OG_100130_55_T4_5,OG_100130_55_T5_5
1145	2	((AMB,((ARA,LIR),CHL)),NYM);	OG_100139_53_T3_5,OG_101076_20_T2_5
1146	2	(((AMB,(CHL,LIR)),ARA),ORY);	OG_100150_51_T3_5,OG_100306_35_T3_5
1147	2	(AMB,(((ARA,NYM),CER),LIR));	OG_100215_42_T3_5,OG_108853_5_T1_5
1148	2	(((ARA,CER),(NYM,ORY)),GIN);	OG_100254_39_T1_5,OG_104377_9_T1_5
1149	2	((AMB,((ARA,LIR),CER)),ORY);	OG_100347_33_T3_5,OG_100347_33_T4_5
1150	2	((AMB,NYM),((CER,LIR),CHL));	OG_100388_32_T1_5,OG_100781_23_T2_5
1151	2	((AMB,(ARA,(LIR,ORY))),GIN);	OG_100393_32_T2_5,OG_108005_6_T1_5
1152	2	(AMB,(ARA,((CER,CHL),NYM)));	OG_100422_31_T1_5,OG_107904_6_T1_5
1153	2	((((ARA,ORY),LIR),CER),GIN);	OG_100432_31_T1_5,OG_110768_4_T1_5
1154	2	(AMB,((CER,ORY),(CHL,LIR)));	OG_100507_29_T2_5,OG_110390_4_T1_5
1155	2	(((AMB,(ARA,CHL)),NYM),GIN);	OG_100718_24_T1_5,OG_105948_8_T1_5
1156	2	(((ARA,ORY),CER),(CHL,LIR));	OG_100751_24_T2_5,OG_101010_21_T2_5
1157	2	(((AMB,NYM),(CER,LIR)),GIN);	OG_100759_24_T2_5,OG_110349_4_T1_5
1158	2	(((ARA,CHL),(LIR,ORY)),NYM);	OG_100818_23_T1_5,OG_110846_4_T1_5
1159	2	((ARA,((CHL,LIR),NYM)),ORY);	OG_100825_23_T2_5,OG_102726_12_T1_5
1160	2	((AMB,((CHL,ORY),NYM)),GIN);	OG_100830_23_T2_5,OG_110014_4_T1_5
1161	2	(AMB,((ARA,(CER,CHL)),LIR));	OG_100834_23_T2_5,OG_105265_8_T1_5
1162	2	((((ARA,ORY),LIR),CHL),GIN);	OG_101240_19_T1_5,OG_110751_4_T1_5
1163	2	((AMB,((ARA,NYM),LIR)),GIN);	OG_101268_19_T1_5,OG_102658_13_T1_5
1164	2	(AMB,(((CER,CHL),ORY),NYM));	OG_101583_17_T1_5,OG_105860_8_T1_5
1165	2	(((AMB,(ARA,ORY)),NYM),GIN);	OG_101700_16_T1_5,OG_108190_6_T1_5
1166	2	((ARA,(CER,(LIR,ORY))),NYM);	OG_101874_15_T1_5,OG_109497_5_T1_5
1167	2	(((ARA,CER),(LIR,ORY)),NYM);	OG_101968_15_T2_5,OG_107886_6_T1_5
1168	2	(AMB,((CER,(LIR,ORY)),CHL));	OG_102014_15_T1_5,OG_105189_8_T1_5
1169	2	((ARA,((CHL,ORY),LIR)),NYM);	OG_102069_14_T2_5,OG_109496_5_T1_5
1170	2	((((ARA,ORY),CER),LIR),NYM);	OG_102667_13_T1_5,OG_107059_7_T1_5
1171	2	((((AMB,LIR),CER),NYM),GIN);	OG_102759_12_T1_5,OG_106451_7_T1_5
1172	2	((((AMB,CER),NYM),ORY),GIN);	OG_102770_12_T1_5,OG_104052_10_T1_5
1173	2	(((ARA,(CHL,LIR)),ORY),GIN);	OG_103383_11_T1_5,OG_110016_4_T1_5
1174	2	(AMB,((ARA,LIR),(CER,NYM)));	OG_103868_10_T1_5,OG_110229_4_T1_5
1175	2	((((ARA,ORY),LIR),CER),NYM);	OG_103921_10_T1_5,OG_110195_4_T1_5
1176	2	((AMB,(ARA,(LIR,NYM))),GIN);	OG_103953_10_T1_5,OG_104869_9_T1_5
1177	2	(((AMB,CHL),(LIR,NYM)),GIN);	OG_104374_9_T1_5,OG_105358_8_T1_5
1178	2	((((ARA,CHL),LIR),ORY),NYM);	OG_105062_9_T1_5,OG_107352_6_T1_5
1179	2	(AMB,(CER,((CHL,ORY),LIR)));	OG_105212_8_T1_5,OG_110102_4_T1_5
1180	2	(AMB,(((CHL,NYM),ORY),LIR));	OG_105275_8_T1_5,OG_108819_5_T1_5
1181	2	(AMB,(((CER,LIR),CHL),ORY));	OG_105346_8_T1_5,OG_110237_4_T1_5
1182	2	(((AMB,(CHL,LIR)),ORY),GIN);	OG_105531_8_T1_5,OG_109254_5_T1_5
1183	2	((ARA,((CHL,LIR),NYM)),GIN);	OG_105587_8_T1_5,OG_109962_4_T1_5
1184	2	(AMB,(((ARA,LIR),NYM),ORY));	OG_105731_8_T1_5,OG_108739_5_T1_5
1185	2	((((ARA,CHL),LIR),CER),GIN);	OG_105844_8_T1_5,OG_110272_4_T1_5
1186	2	(AMB,((ARA,(CER,CHL)),NYM));	OG_105897_8_T1_5,OG_107593_6_T1_5
1187	2	((ARA,CHL),(CER,(LIR,ORY)));	OG_106362_7_T1_5,OG_108278_6_T1_5
1188	2	(AMB,((ARA,(LIR,ORY)),CER));	OG_106406_7_T1_5,OG_110704_4_T1_5
1189	2	(AMB,(CER,(CHL,(LIR,NYM))));	OG_106733_7_T1_5,OG_110204_4_T1_5
1190	2	((((CER,ORY),LIR),CHL),NYM);	OG_106793_7_T1_5,OG_108293_6_T1_5
1191	2	(((ARA,(CHL,LIR)),CER),GIN);	OG_107351_6_T1_5,OG_110405_4_T1_5
1192	2	((AMB,((ARA,LIR),ORY)),GIN);	OG_107731_6_T1_5,OG_109277_5_T1_5
1193	2	(((ARA,CER),(LIR,ORY)),CHL);	OG_107864_6_T1_5,OG_110333_4_T1_5
1194	2	(AMB,(ARA,((CHL,NYM),LIR)));	OG_107890_6_T1_5,OG_108751_5_T1_5
1195	2	(AMB,(((ARA,LIR),ORY),CHL));	OG_107896_6_T1_5,OG_107899_6_T1_5
1196	2	(AMB,(ARA,(CER,(LIR,NYM))));	OG_108145_6_T1_5,OG_108160_6_T1_5
1197	2	(((ARA,(CER,LIR)),ORY),NYM);	OG_108265_6_T1_5,OG_109435_5_T1_5
1198	2	((((ARA,CHL),CER),LIR),NYM);	OG_108269_6_T1_5,OG_110752_4_T1_5
1199	2	(AMB,(((ARA,CHL),CER),LIR));	OG_108571_5_T1_5,OG_108961_5_T1_5
1200	2	(((AMB,(LIR,NYM)),ARA),GIN);	OG_108599_5_T1_5,OG_108970_5_T1_5
1201	2	(AMB,(ARA,((CHL,ORY),LIR)));	OG_108639_5_T1_5,OG_110571_4_T1_5
1202	2	(AMB,(((ARA,NYM),LIR),CHL));	OG_108833_5_T1_5,OG_110681_4_T1_5
1203	2	(AMB,(ARA,((CER,ORY),LIR)));	OG_108923_5_T1_5,OG_109114_5_T1_5
1204	2	(((ARA,(LIR,ORY)),CHL),GIN);	OG_110069_4_T1_5,OG_110154_4_T1_5
1205	2	((((CER,LIR),CHL),NYM),GIN);	OG_110231_4_T1_5,OG_110615_4_T1_5
1206	2	(((AMB,CHL),LIR),ARA);	OG_100001_192_T3_4,OG_100001_192_T4_4
1207	2	(AMB,((CER,CHL),ORY));	OG_100003_179_T10_4,OG_100003_179_T7_4
1208	2	(((AMB,NYM),LIR),ORY);	OG_100006_157_T2_4,OG_100183_45_T3_4
1209	2	((ARA,(CHL,LIR)),CER);	OG_100031_85_T4_4,OG_100031_85_T5_4
1210	2	((ARA,(CER,CHL)),LIR);	OG_100064_67_T2_4,OG_100239_39_T3_4
1211	2	(((CER,CHL),ORY),GIN);	OG_100113_58_T4_4,OG_100113_58_T5_4
1212	2	((AMB,LIR),(ARA,NYM));	OG_100148_51_T3_4,OG_100148_51_T4_4
1213	2	((AMB,(NYM,ORY)),ARA);	OG_100387_32_T3_4,OG_100387_32_T4_4
1214	2	(((ARA,CHL),CER),GIN);	OG_100438_30_T2_4,OG_106212_7_T1_4
1215	2	((AMB,GIN),(LIR,NYM));	OG_100574_27_T2_4,OG_101940_15_T2_4
1216	2	(AMB,((ARA,CHL),ORY));	OG_100614_26_T2_4,OG_104447_9_T1_4
1217	2	((AMB,(CHL,NYM)),GIN);	OG_100737_24_T1_4,OG_109228_5_T1_4
1218	2	(((AMB,LIR),ARA),ORY);	OG_100768_24_T2_4,OG_105208_8_T1_4
1219	2	(((CHL,ORY),LIR),NYM);	OG_100810_23_T2_4,OG_108523_5_T1_4
1220	2	((ARA,(CHL,NYM)),ORY);	OG_100838_23_T2_4,OG_101215_19_T2_4
1221	2	(((CER,ORY),CHL),LIR);	OG_101092_20_T2_4,OG_104223_10_T1_4
1222	2	(((ARA,NYM),LIR),GIN);	OG_101828_15_T1_4,OG_104533_9_T1_4
1223	2	(((AMB,LIR),ORY),GIN);	OG_102060_14_T1_4,OG_110083_4_T1_4
1224	2	(((CER,CHL),LIR),GIN);	OG_103367_11_T1_4,OG_109468_5_T1_4
1225	2	(((ARA,CER),ORY),GIN);	OG_103710_10_T1_4,OG_110815_4_T1_4
1226	2	(AMB,(ARA,(CER,CHL)));	OG_104120_10_T1_4,OG_109030_5_T1_4
1227	2	((ARA,CER),(CHL,ORY));	OG_106442_7_T1_4,OG_109979_4_T1_4
