GeneID,leaf.ammonium,leaf.nitrate,leaf.urea,root.ammonium,root.nitrate,root.urea
AT3G56410,10.611,15.326,10.177,6.455,5.239,6.745
AT3G56420,0.014,0.012,0,0.027,0.027,0.038
AT3G56430,10.001,9.691,12.408,8.28,8.32,8.248
AT3G56440,2.218,3.832,1.967,2.415,2.915,2.324
AT3G56450,8.252,7.465,8.623,14.706,8.894,13.038
AT3G56460,75.721,68.48,72.414,52.295,51.269,52.603
AT3G56470,1.799,2.135,1.392,2.326,2.073,1.832
AT3G56480,11.285,35.311,17.604,38.421,47.946,41.186
AT3G56490,48.266,49.671,46.068,57.797,49.059,55.1
AT3G56500,2.262,1.859,0.901,0.609,0.234,0.325
AT3G56510,11.133,14.36,11.125,16.313,16.639,15.494
AT3G56520,0,0,0,0,0,0
AT3G56530,0.017,0,0,0,0.016,0
AT3G56540,0,0,0,0.019,0,0
AT3G56550,0.421,0.792,0.384,0.758,0.709,0.666
AT3G56560,0,0.02,0,0,0,0
AT3G56570,1.288,1.661,1.896,4.966,4.026,3.791
AT3G56580,18.321,17.458,16.841,28.598,28.069,27.303
AT3G56590,8.634,11.627,9.485,23.421,24.87,22.353
AT3G56600,0.029,0.066,0.054,0.25,0.224,0.422
AT3G56610,0,0,0,0,0,0
AT3G56620,4.262,4.444,5.041,13.398,4.183,4.694
AT3G56630,16.337,14.149,16.179,3.869,2.013,3.384
AT3G56640,3.423,4.439,3.233,7.219,6.848,6.893
AT3G56650,35.153,41.133,46.268,1.468,0.964,1.608
AT3G56660,0.04,0.048,0.017,0.124,0.315,0.17
AT3G56670,0,0,0,0,0,0
AT3G56680,44.548,59.248,55.597,46.083,35.638,48.385
AT3G56690,5.571,6.094,5.063,8.78,7.375,8.37
AT3G56700,0.024,0.029,0.033,0.905,0.63,0.613
AT3G56710,31.845,46.97,17.333,21.328,21.053,20.49
AT3G56720,24.161,17.608,20.254,19.623,16.085,18.448
AT3G56730,0.495,0.824,0.627,3.472,3.781,3.521
AT3G56740,7.234,8.718,6.554,17.815,18.21,18.705
AT3G56750,16.666,20.489,19.642,23.905,22.189,24.75
AT3G56760,6.333,10.892,8.56,22.984,24.106,21.68
AT3G56770,0.445,0.913,0.493,5.635,5.636,4.584
AT3G56780,0.072,0.054,0.053,2.786,2.99,2.966
AT3G56790,0.115,0.443,0.512,8.232,8.518,10.607
AT3G56800,136.773,268.417,141.578,244.589,356.909,278.602
